concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0227,B,Pyrocumulus Development demonstration,earth_environmental_systems,Pyrocumulus Development,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Pyrocumulus Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火积云发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0227,B,Pyrocumulus Development experiment video,earth_environmental_systems,Pyrocumulus Development,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Pyrocumulus Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火积云发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0227,B,火积云发展 Pyrocumulus Development,earth_environmental_systems,Pyrocumulus Development,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Pyrocumulus Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火积云发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0247,B,Seismic Wave Propagation,earth_environmental_systems,Seismic Wave Propagation,earth_environmental_systems,earth_family_10,"Candidate must show the temporal sequence that instantiates Seismic Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=地震波传播; needed_candidates=2; production_gate=must_show_wavefront_or_ground_motion_propagating_outward_over_time_not_only_static_map_or_epicenter_marker
vdcr_concept_0247,B,Seismic Wave Propagation demonstration,earth_environmental_systems,Seismic Wave Propagation,earth_environmental_systems,earth_family_10,"Candidate must show the temporal sequence that instantiates Seismic Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=地震波传播; needed_candidates=2; production_gate=must_show_wavefront_or_ground_motion_propagating_outward_over_time_not_only_static_map_or_epicenter_marker
vdcr_concept_0247,B,Seismic Wave Propagation experiment video,earth_environmental_systems,Seismic Wave Propagation,earth_environmental_systems,earth_family_10,"Candidate must show the temporal sequence that instantiates Seismic Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=地震波传播; needed_candidates=2; production_gate=must_show_wavefront_or_ground_motion_propagating_outward_over_time_not_only_static_map_or_epicenter_marker
vdcr_concept_0247,B,地震波传播 Seismic Wave Propagation,earth_environmental_systems,Seismic Wave Propagation,earth_environmental_systems,earth_family_10,"Candidate must show the temporal sequence that instantiates Seismic Wave Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=地震波传播; needed_candidates=2; production_gate=must_show_wavefront_or_ground_motion_propagating_outward_over_time_not_only_static_map_or_epicenter_marker
vdcr_concept_0201,B,Turbidity Current Propagation,earth_environmental_systems,Turbidity Current Propagation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Turbidity Current Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浊流推进; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0201,B,Turbidity Current Propagation demonstration,earth_environmental_systems,Turbidity Current Propagation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Turbidity Current Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浊流推进; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0201,B,Turbidity Current Propagation experiment video,earth_environmental_systems,Turbidity Current Propagation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Turbidity Current Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浊流推进; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0201,B,浊流推进 Turbidity Current Propagation,earth_environmental_systems,Turbidity Current Propagation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Turbidity Current Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浊流推进; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沸腾气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure demonstration,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沸腾气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0056,B,Boiling Bubble Nucleation and Departure experiment video,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沸腾气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0056,B,沸腾气泡成核与脱离 Boiling Bubble Nucleation and Departure,physics_physical_systems,Boiling Bubble Nucleation and Departure,physics_physical_systems,physics_family_08,"Candidate must show the temporal sequence that instantiates Boiling Bubble Nucleation and Departure, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沸腾气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0035,B,Droplet Spreading and Retraction,physics_physical_systems,Droplet Spreading and Retraction,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Droplet Spreading and Retraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴铺展-回缩; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0035,B,Droplet Spreading and Retraction demonstration,physics_physical_systems,Droplet Spreading and Retraction,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Droplet Spreading and Retraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴铺展-回缩; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0035,B,Droplet Spreading and Retraction experiment video,physics_physical_systems,Droplet Spreading and Retraction,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Droplet Spreading and Retraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴铺展-回缩; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0035,B,液滴铺展-回缩 Droplet Spreading and Retraction,physics_physical_systems,Droplet Spreading and Retraction,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Droplet Spreading and Retraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴铺展-回缩; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0006,B,Saffman-Taylor Viscous Fingering,physics_physical_systems,Saffman-Taylor Viscous Fingering,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Saffman-Taylor Viscous Fingering, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=萨夫曼-泰勒黏性指进; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0006,B,Saffman-Taylor Viscous Fingering demonstration,physics_physical_systems,Saffman-Taylor Viscous Fingering,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Saffman-Taylor Viscous Fingering, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=萨夫曼-泰勒黏性指进; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0006,B,Saffman-Taylor Viscous Fingering experiment video,physics_physical_systems,Saffman-Taylor Viscous Fingering,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Saffman-Taylor Viscous Fingering, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=萨夫曼-泰勒黏性指进; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0006,B,萨夫曼-泰勒黏性指进 Saffman-Taylor Viscous Fingering,physics_physical_systems,Saffman-Taylor Viscous Fingering,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Saffman-Taylor Viscous Fingering, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=萨夫曼-泰勒黏性指进; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0248,B,Stokes Flow Kinematic Reversibility,physics_physical_systems,Stokes Flow Kinematic Reversibility,physics_physical_systems,physics_family_09,"Candidate must show the temporal sequence that instantiates Stokes Flow Kinematic Reversibility, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=斯托克斯流运动学可逆性; needed_candidates=2; production_gate=must_show_forward_laminar_deformation_or_mixing_followed_by_reverse_motion_restoring_the_pattern_not_only_static_colored_fluid
